,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
512,RPXNMLNJPHOFFEA78CA,天母段二小段,53.57,都市：住,100000.0,1427.0,持分移轉,320000
513,RPUPMLNKOHOFFEA68CA,三玉段三小段,51.33,都市：其他:公共設施用地,3.0,1.0,持分移轉,4120000
514,RPUPMLNKOHOFFEA68CA,三玉段三小段,4.0,都市：其他:公共設施用地,3.0,1.0,持分移轉,4120001
515,RPTNMLTJOHOFFEA88CA,三玉段三小段,37.26,都市：住,10000.0,524.0,持分移轉,3190000
516,RPSNMLQJOHOFFEA48CA,芝山段二小段,34.6,都市：住,10000.0,316.0,持分移轉,5280000
517,RPOOMLKKOHOFFDA57CA,三興段二小段,31.0,都市：住,4.0,1.0,持分移轉,3600000
518,RPOOMLKKOHOFFDA57CA,三興段二小段,3.0,都市：其他:道路用地,4.0,1.0,持分移轉,3600001
519,RPWNMLKLOHOFFDA38CA,永春段一小段,32.25,都市：住,4.0,1.0,持分移轉,5370000
520,RPVOMLKKOHOFFCA18CA,吉林段三小段,51.86,都市：其他:道路用地,128128.0,10857.0,持分移轉,6060000
521,RPVOMLKKOHOFFCA18CA,吉林段三小段,51.86,都市：其他:道路用地,128128.0,10857.0,持分移轉,6060000
522,RPVOMLKKOHOFFCA18CA,吉林段四小段,21.19,都市：其他:道路用地,36122772.0,2534345.0,持分移轉,3320000
523,RPVOMLKKOHOFFCA18CA,吉林段四小段,21.19,都市：其他:道路用地,36122772.0,2534345.0,持分移轉,3320000
524,RPPOMLQJOHOFFBA97CA,龍山段一小段,15.01,都市：商,10000.0,192.0,持分移轉,8070000
525,RPROMLQJOHOFFBA18CA,大龍段三小段,23.6,都市：住,10.0,2.0,持分移轉,7590000
526,RPXNMLQJOHOFFBA68CA,莒光段二小段,28.0,都市：住,4.0,1.0,持分移轉,1820000
527,RPVOMLMKOHOFFBA28CA,龍山段一小段,15.64,都市：商,1000.0,20.0,持分移轉,8070000
528,RPXNMLTKOHOFFBA09CA,福星段一小段,0.92,都市：商,10000.0,8.0,持分移轉,300000
529,RPXNMLTKOHOFFBA09CA,福星段一小段,9.9,都市：商,20000.0,1064.0,持分移轉,730000
530,RPSNMLNKOHOFFAA87CA,木柵段三小段,25.83,都市：住,10000.0,591.0,持分移轉,4930000
531,RPUOMLOLOHOFFAA38CA,萬慶段二小段,1.12,都市：住,16.0,1.0,持分移轉,1260000
532,RPUOMLOLOHOFFAA38CA,萬慶段二小段,22.69,都市：住,16.0,1.0,持分移轉,1270000
533,RPPPMLNKOHOFFAA77CA,永昌段二小段,1.0,都市：住,2.0,1.0,持分移轉,4570000
534,RPPPMLNKOHOFFAA77CA,永昌段二小段,30.5,都市：住,2.0,1.0,持分移轉,4570001
535,RPSNMLLKOHOFFAA67CA,興泰段三小段,33.75,都市：住,10000.0,375.0,持分移轉,2910000
536,RPQNMLKKOHOFFAA37CA,興隆段三小段,44.25,都市：住,8.0,1.0,持分移轉,6680000
537,RPXOMLLKOHOFFBA38CA,華江段三小段,4.0,都市：其他:特定專用區(一),1.0,1.0,全筆移轉,3740003
538,RPPOMLOKOHOFFBA87CA,萬大段二小段,19.25,都市：住,4.0,1.0,持分移轉,2630000
539,RPQPMLOKOHOFFBA08CA,雙連段三小段,5.62,都市：住,8.0,1.0,持分移轉,700000
540,RPQPMLOKOHOFFBA08CA,雙連段三小段,6.75,都市：住,8.0,1.0,持分移轉,700001
541,RPQPMLOKOHOFFBA08CA,雙連段三小段,0.12,都市：其他:道路用地,8.0,1.0,持分移轉,700002
542,RPQOMLMKOHOFFCA87CA,長安段四小段,13.6,都市：商,15.0,3.0,持分移轉,1310000
543,RPQOMLMKOHOFFCA87CA,長安段四小段,4.4,都市：商,15.0,3.0,持分移轉,1310001
544,RPOOMLTKOHOFFCA38CA,吉林段四小段,4.6,都市：商,10000.0,377.0,持分移轉,3020000
545,RPOOMLTKOHOFFCA38CA,吉林段四小段,4.18,都市：住,10000.0,377.0,持分移轉,3030000
546,RPPNMLLJPHOFFCA57CA,長安段二小段,5.84,都市：住,80000.0,811.0,持分移轉,7050000
547,RPPNMLLJPHOFFCA57CA,長安段二小段,1.92,都市：住,80000.0,811.0,持分移轉,7060000
548,RPPNMLLJPHOFFCA57CA,長安段二小段,4.67,都市：商,80000.0,811.0,持分移轉,7070000
549,RPPNMLLJPHOFFCA57CA,長安段二小段,9.2,都市：商,80000.0,811.0,持分移轉,7080000
