,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
365,RPTOMLLJQHOFFBJ98CA,坡道平面,880000,28.17,nan
366,RPUOMLLJQHOFFBJ09CA,坡道平面,900000,28.17,nan
367,RPVOMLLJQHOFFBJ56CA,坡道平面,950000,26.97,nan
368,RPQOMLLMPHOFFBJ88CA,坡道平面,0,nan,nan
369,RPQOMLLMPHOFFBJ88CA,坡道平面,0,nan,nan
370,RPPOMLPJQHOFFDJ56CA,一樓平面,0,nan,nan
371,RPOOMLSJQHOFFBJ56CA,坡道平面,0,48.28,nan
372,RPOOMLSJQHOFFBJ56CA,坡道平面,0,48.28,nan
373,RPQOMLNKQHOFFBJ98CA,坡道平面,900000,28.17,nan
374,RPROMLNKQHOFFBJ09CA,坡道平面,640000,28.17,nan
375,RPOPMLNKQHOFFBJ88CA,坡道平面,1000000,28.17,nan
376,RPPPMLNKQHOFFBJ98CA,坡道平面,1000000,28.17,nan
377,RPSPMLNKQHOFFBJ66CA,坡道平面,1150000,28.17,nan
378,RPTPMLNKQHOFFBJ76CA,坡道平面,900000,28.17,nan
379,RPVPMLNKQHOFFBJ96CA,坡道平面,700000,26.97,nan
380,RPWPMLNKQHOFFBJ07CA,坡道平面,750000,28.17,nan
381,RPXPMLNKQHOFFBJ17CA,坡道平面,730000,28.17,nan
382,RPOQMLNKQHOFFBJ98CA,坡道平面,750000,28.17,nan
383,RPQQMLNKQHOFFBJ56CA,坡道平面,750000,28.17,nan
384,RPTQMLNKQHOFFBJ86CA,坡道平面,1000000,28.17,nan
385,RPUQMLNKQHOFFBJ96CA,坡道平面,750000,28.17,nan
386,RPPPMLQKQHOFFBJ66CA,坡道平面,1000000,28.17,nan
387,RPQOMLQJRHOFFBJ66CA,坡道平面,0,37.74,nan
